id,lat,lng,street_count,name
1117,21.0057175,105.8401999,2,Ngõ 24 Giải Phóng
1118,21.0056778,105.8398425,2,Ngõ 24 Giải Phóng
1119,21.0057075,105.8397752,2,Ngõ 24 Giải Phóng
1120,21.0073632,105.8409587,4,"21.01,105.84"
1121,21.0073311,105.8410354,2,"21.01,105.84"
1122,21.0070522,105.8308476,3,"21.01,105.83"
1123,21.0069626,105.8310859,1,"21.01,105.83"
1124,21.0067908,105.8263667,1,"21.01,105.83"
1125,21.0108592,105.8332414,2,Ngõ 6 Đặng Văn Ngữ
1126,21.0081253,105.8340433,2,Phố Lương Định Của
1127,21.0015534,105.8306718,3,Ngõ Hồ Hố Mẻ
1128,21.000506,105.8299421,2,Đường Trường Chinh
1129,21.0003873,105.830119,2,Đường Vành đai 2
1130,21.0101346,105.8375902,2,"21.01,105.84"
1131,21.0093895,105.8381681,2,"21.01,105.84"
1132,21.00889,105.8385893,4,"21.01,105.84"
1133,21.0083277,105.8392474,2,"21.01,105.84"
1134,21.0079252,105.8398974,3,"21.01,105.84"
1135,21.0077193,105.840333,4,"21.01,105.84"
1136,21.0076559,105.8405787,2,"21.01,105.84"
1137,21.0074581,105.8408471,2,"21.01,105.84"
1138,21.0135921,105.834514,2,"21.01,105.83"
1139,21.0129167,105.8351431,4,"21.01,105.84"
1140,21.0125728,105.8354529,4,"21.01,105.84"
1141,21.0118817,105.836113,2,"21.01,105.84"
1142,21.0112487,105.8366992,2,"21.01,105.84"
1143,21.0112191,105.8367171,2,"21.01,105.84"
1144,21.0109724,105.8367382,2,"21.01,105.84"
1145,21.0108243,105.8366326,4,"21.01,105.84"
1146,21.0110704,105.836741,3,"21.01,105.84"
1147,21.0107985,105.8369891,3,"21.01,105.84"
1148,21.010793,105.8370461,2,"21.01,105.84"
1149,21.0104249,105.8264426,2,Ngách 15 / Ngách 25
1150,21.0106749,105.8258993,2,Ngách 15 / Ngách 25
1151,21.0048188,105.8337789,2,Ngõ 19 Đông Tác
1152,21.0048697,105.8337437,2,Ngõ 19 Đông Tác
1153,21.004936,105.8337309,2,Ngõ 19 Đông Tác
1154,21.0049981,105.833722,2,Ngõ 19 Đông Tác
1155,21.0051483,105.833667,4,"21.01,105.83"
1156,21.0051254,105.8336224,2,Ngõ 19 Phố Đông Tác
1157,21.0051254,105.8335959,2,Ngõ 19 Phố Đông Tác
1158,21.0052423,105.8334897,3,"21.01,105.83"
1159,21.005383,105.8335745,2,Ngõ 19 Phố Đông Tác
1160,21.0054176,105.8335867,2,Ngõ 19 Phố Đông Tác
1161,21.005551,105.8335636,3,"21.01,105.83"
1162,21.0058717,105.8335843,3,Ngõ 19 Phố Đông Tác
1163,21.0046444,105.8338675,3,Ngõ 19 Đông Tác
1164,21.0043775,105.8218816,2,Cầu vượt Ngã Tư Sở
1165,21.0041627,105.8216541,2,Cầu vượt Ngã Tư Sở
1166,21.0046123,105.8220934,2,Cầu vượt Ngã Tư Sở
1167,21.0047423,105.8221953,2,Cầu vượt Ngã Tư Sở
1168,21.0045235,105.8221384,2,Phố Tây Sơn
1169,21.0079687,105.8399115,2,Phố Xã Đàn
1170,21.0095064,105.8382126,2,Hầm chui Kim Liên
1171,21.0080317,105.8399461,2,Hầm chui Kim Liên
1172,21.0078813,105.8402613,2,Hầm chui Kim Liên
1173,21.0107798,105.8370687,2,"21.01,105.84"
1174,21.0093594,105.8385009,2,Hầm chui Kim Liên
1175,21.0103347,105.8310496,2,Ngõ 4C Phố Đặng Văn Ngữ
1176,21.008019,105.8342572,2,"21.01,105.83"
1177,21.0097396,105.8360811,2,Ngõ 21 Phạm Ngọc Thạch
1178,21.0105115,105.8366341,2,Phố Đào Duy Anh
1179,21.0087266,105.8348219,2,Ngõ 65 Phạm Ngọc Thạch
1180,21.0065415,105.8355103,2,Phố Lương Định Của
1181,21.0071827,105.8332845,2,Ngõ 97 Phạm Ngọc Thạch
1182,21.0042512,105.8295509,3,"21.0,105.83"
1183,21.00408,105.8303178,2,Phố Tôn Thất Tùng
1184,21.0040027,105.8358697,2,Phố Lương Định Của
1185,21.0031015,105.8343831,2,"21.0,105.83"
1186,21.0048037,105.8338972,2,Ngõ 28 Lương Đình Của
1187,21.003685,105.8343092,2,"21.0,105.83"
1188,21.0049735,105.8355961,3,Ngõ 27 Lương Định Của
1189,21.0088262,105.8298336,3,Ngõ 65 Phố Nguyễn Ngọc Doãn
1190,21.0089779,105.8298015,2,Phố Nguyễn Ngọc Doãn
1191,21.0104072,105.8305782,2,Phố Nguyễn Ngọc Doãn
1192,21.0023528,105.8236097,2,Đường Vành đai 2
1193,21.0109025,105.8367085,2,"21.01,105.84"
1194,21.0100308,105.8357203,2,"21.01,105.84"
1195,21.0092341,105.8347393,4,"21.01,105.83"
1196,21.0097199,105.8353376,4,Ngõ 46A Phạm Ngọc Thạch
1197,21.0101806,105.8358932,4,"21.01,105.84"
1198,21.0079881,105.8335635,2,"21.01,105.83"
1199,21.0075533,105.8330412,4,"21.01,105.83"
1200,21.0083252,105.8339367,2,"21.01,105.83"
1201,21.0089167,105.8346629,4,"21.01,105.83"
1202,21.0094258,105.835283,4,"21.01,105.84"
1203,21.0099399,105.8359098,4,Ngõ 21 Phạm Ngọc Thạch
1204,21.0064321,105.8311928,2,"21.01,105.83"
1205,21.0064218,105.8311534,2,"21.01,105.83"
1206,21.006421,105.8311058,2,"21.01,105.83"
1207,21.0064745,105.8309783,2,"21.01,105.83"
1208,21.0075074,105.8286481,4,"21.01,105.83"
1209,21.007384,105.8289185,4,"21.01,105.83"
1210,21.0066338,105.8306314,4,"21.01,105.83"
1211,21.0080465,105.8333019,4,"21.01,105.83"
1212,21.0070868,105.8320342,4,"21.01,105.83"
1213,21.0062929,105.8314973,2,"21.01,105.83"
1214,21.0062118,105.831435,2,"21.01,105.83"
1215,21.0061707,105.831434,3,"21.01,105.83"
1216,21.0061266,105.8314554,2,"21.01,105.83"
1217,21.0060915,105.8315401,2,"21.01,105.83"
1218,21.0059157,105.8322155,2,"21.01,105.83"
1219,21.0059137,105.8322928,2,"21.01,105.83"
1220,21.0068446,105.8321751,4,"21.01,105.83"
1221,21.0068479,105.8321791,2,"21.01,105.83"
1222,21.0059637,105.8325246,4,"21.01,105.83"
1223,21.007009,105.8323795,4,"21.01,105.83"
1224,21.0062629,105.8314618,3,"21.01,105.83"
1225,21.006479,105.8312638,3,"21.01,105.83"
1226,21.0064365,105.831061,3,"21.01,105.83"
1227,21.0064739,105.8354803,2,"21.01,105.84"
1228,21.006208,105.8351875,2,"21.01,105.84"
1229,21.0061654,105.8349175,1,"21.01,105.83"
1230,21.0060898,105.8345578,2,"21.01,105.83"
1231,21.0060476,105.8343803,2,"21.01,105.83"
1232,21.0059886,105.8341495,2,"21.01,105.83"
1233,21.0059267,105.8339,2,"21.01,105.83"
1234,21.0059224,105.8335058,2,"21.01,105.83"
1235,21.0059688,105.8330166,2,"21.01,105.83"
1236,21.00597,105.8329359,2,"21.01,105.83"
1237,21.0059888,105.8328288,2,"21.01,105.83"
1238,21.0059743,105.8328853,4,"21.01,105.83"
1239,21.0061215,105.8347237,3,"21.01,105.83"
1240,21.0065043,105.8354691,2,"21.01,105.84"
1241,21.0065453,105.8354457,2,"21.01,105.84"
1242,21.0082166,105.8338854,2,"21.01,105.83"
1243,21.00787,105.8342001,4,"21.01,105.83"
1244,21.0076633,105.8344013,4,"21.01,105.83"
1245,21.0074754,105.8345862,4,"21.01,105.83"
1246,21.0072003,105.8348351,4,"21.01,105.83"
1247,21.0069909,105.8350403,4,"21.01,105.84"
1248,21.0067762,105.8352355,4,"21.01,105.84"
1249,21.0065275,105.8354602,2,"21.01,105.84"
1250,21.008202,105.8338091,2,"21.01,105.83"
1251,21.0082236,105.8338403,2,"21.01,105.83"
1252,21.0082276,105.833865,2,"21.01,105.83"
1253,21.0083077,105.8339337,2,"21.01,105.83"
1254,21.0082877,105.8339433,2,"21.01,105.83"
1255,21.0077078,105.8344927,2,"21.01,105.83"
1256,21.0081874,105.8340383,2,"21.01,105.83"
1257,21.0079918,105.8342236,4,"21.01,105.83"
1258,21.0077357,105.8344664,4,"21.01,105.83"
1259,21.0074707,105.8347184,4,"21.01,105.83"
1260,21.0111312,105.8341976,1,"21.01,105.83"
1261,21.0108784,105.8337611,2,"21.01,105.83"
1262,21.010582,105.8333731,3,"21.01,105.83"
1263,21.0108764,105.8348138,1,"21.01,105.83"
1264,21.0108175,105.830453,1,"21.01,105.83"
1265,21.0099206,105.8302926,4,"21.01,105.83"
1266,21.0100678,105.830023,2,"21.01,105.83"
1267,21.0104878,105.8302806,3,"21.01,105.83"
1268,21.0105998,105.8300617,3,"21.01,105.83"
1269,21.0114321,105.8302303,3,Ngõ 25 Phố Hồ Đắc Di
1270,21.0113308,105.8304098,2,"21.01,105.83"
1271,21.010799,105.8301818,3,"21.01,105.83"
1272,21.0104763,105.8295066,3,"21.01,105.83"
1273,21.0107701,105.8288622,2,"21.01,105.83"
1274,21.0109722,105.8293632,2,"21.01,105.83"
1275,21.0111987,105.8293725,3,"21.01,105.83"
1276,21.0104221,105.8296438,3,"21.01,105.83"
1277,21.0109182,105.8299231,4,Ngõ 25 Phố Hồ Đắc Di
1278,21.0098291,105.8306222,1,Ngõ 81 Phố Đặng Văn Ngữ
1279,21.0104447,105.830863,2,Ngõ 81 Phố Đặng Văn Ngữ
1280,21.0105574,105.8309251,3,Ngõ 81 Phố Đặng Văn Ngữ
1281,21.0121713,105.8353095,3,"21.01,105.84"
1282,21.012134,105.8349895,2,"21.01,105.83"
1283,21.0108972,105.8359122,3,"21.01,105.84"
1284,21.0109416,105.8358857,2,"21.01,105.84"
1285,21.011066,105.8357732,2,"21.01,105.84"
1286,21.0110502,105.8356547,2,"21.01,105.84"
1287,21.0103356,105.8357396,3,"21.01,105.84"
1288,21.010459,105.8359006,2,"21.01,105.84"
1289,21.0107386,105.835679,3,"21.01,105.84"
1290,21.0105742,105.8351569,1,"21.01,105.84"
1291,21.0114342,105.83665,3,Ngõ 27 Phố Xã Đàn
1292,21.0112401,105.8363879,2,Ngõ 27 Phố Xã Đàn
1293,21.0120333,105.8355828,2,"21.01,105.84"
1294,21.0121548,105.8353813,2,"21.01,105.84"
1295,21.0130381,105.8335621,1,"21.01,105.83"
1296,21.0128544,105.8333073,2,"21.01,105.83"
1297,21.0127616,105.8332599,2,"21.01,105.83"
1298,21.0126516,105.83313,3,Ngõ 6 Đặng Văn Ngữ
1299,21.013035,105.8342637,3,"21.01,105.83"
1300,21.0125641,105.833649,2,"21.01,105.83"
1301,21.0123644,105.8334021,3,Ngõ 6 Đặng Văn Ngữ
1302,21.0123725,105.8337794,1,"21.01,105.83"
1303,21.012216,105.8339608,2,"21.01,105.83"
1304,21.0122236,105.8344157,1,"21.01,105.83"
1305,21.0120346,105.8341156,3,"21.01,105.83"
1306,21.0117242,105.834311,2,"21.01,105.83"
1307,21.0120818,105.8347408,3,"21.01,105.83"
1308,21.0122589,105.8346444,1,"21.01,105.83"
1309,21.0118614,105.8348748,3,"21.01,105.83"
1310,21.0119888,105.8350476,2,"21.01,105.84"
1311,21.0115685,105.8349346,3,Ngõ 46 Phố Phạm Ngọc Thạch
1312,21.0119343,105.8354282,2,"21.01,105.84"
1313,21.011245,105.8360012,2,Ngõ 29 Phố Xã Đàn
1314,21.0117573,105.8355757,3,"21.01,105.84"
1315,21.0106924,105.8356202,3,Ngõ 46 Phố Phạm Ngọc Thạch
1316,21.0109166,105.8354026,4,"21.01,105.84"
1317,21.0109495,105.8353801,2,Ngõ 46 Phố Phạm Ngọc Thạch
1318,21.0111509,105.8352201,2,Ngõ 46 Phố Phạm Ngọc Thạch
1319,21.0113998,105.8350681,3,Ngõ 46 Phố Phạm Ngọc Thạch
1320,21.0117593,105.8347837,2,Ngõ 46 Phố Phạm Ngọc Thạch
1321,21.0110601,105.8356132,2,"21.01,105.84"
1322,21.0106374,105.834993,2,"21.01,105.83"
1323,21.0105836,105.8346839,2,Ngõ 46A Phố Phạm Ngọc Thạch
1324,21.0062802,105.8365835,1,"21.01,105.84"
1325,21.0062644,105.8368897,3,"21.01,105.84"
1326,21.0065987,105.8365879,3,"21.01,105.84"
1327,21.006856,105.836825,3,Ngõ 5 Hoàng Tích Trí
1328,21.0056852,105.8389367,3,"21.01,105.84"
1329,21.0056668,105.8387076,2,"21.01,105.84"
1330,21.0057065,105.8384254,2,"21.01,105.84"
1331,21.0058452,105.837554,3,"21.01,105.84"
1332,21.0049327,105.8383134,3,"21.0,105.84"
1333,21.00484,105.8379056,1,"21.0,105.84"
1334,21.0051529,105.8363776,3,"21.01,105.84"
1335,21.0039759,105.8361086,1,Ngõ 46 Phố Phương Mai
1336,21.0037833,105.8364052,3,Ngõ 46 Phố Phương Mai
1337,21.0037397,105.8362109,1,"21.0,105.84"
1338,21.0035271,105.8364895,3,Ngõ 46 Phố Phương Mai
1339,21.0030158,105.8369434,1,"21.0,105.84"
1340,21.0029536,105.8366588,2,"21.0,105.84"
1341,21.0028657,105.8366797,3,"21.0,105.84"
1342,21.0030304,105.8364875,1,"21.0,105.84"
1343,21.0029541,105.8363215,2,"21.0,105.84"
1344,21.0028493,105.8363492,3,"21.0,105.84"
1345,21.0033562,105.8374099,3,"21.0,105.84"
1346,21.0033457,105.8373838,2,"21.0,105.84"
1347,21.0033096,105.8372158,2,"21.0,105.84"
1348,21.0033457,105.8371863,2,"21.0,105.84"
1349,21.0033022,105.8369671,1,"21.0,105.84"
1350,21.0035017,105.8375714,1,"21.0,105.84"
1351,21.0036998,105.8383024,3,"21.0,105.84"
1352,21.0030549,105.8374644,2,"21.0,105.84"
1353,21.0030163,105.8373429,3,"21.0,105.84"
1354,21.0027978,105.8360594,3,"21.0,105.84"
1355,21.0006681,105.8380651,1,"21.0,105.84"
1356,21.0006665,105.8375783,3,"21.0,105.84"
1357,21.0023746,105.8345883,4,Ngách 167/19 Phố Phương Mai
1358,21.0022553,105.8340153,3,Ngách 33 Ngõ 167 Phương Mai
1359,21.0024618,105.8339643,3,"21.0,105.83"
1360,21.0018545,105.8348455,1,Ngõ 30 Phố Lương Định Của
1361,21.0042957,105.8252414,1,"21.0,105.83"
1362,21.0041574,105.825346,1,"21.0,105.83"
1363,21.0044725,105.8255108,3,"21.0,105.83"
1364,21.0040271,105.8222224,1,"21.0,105.82"
1365,21.0039283,105.8221357,2,"21.0,105.82"
1366,21.0038309,105.822027,2,"21.0,105.82"
1367,21.003497,105.8218004,2,"21.0,105.82"
1368,21.003381,105.8216752,2,"21.0,105.82"
1369,21.00327,105.8215418,2,"21.0,105.82"
1370,21.0032312,105.8214578,2,"21.0,105.82"
1371,21.0029422,105.8212776,3,"21.0,105.82"
1372,21.0028164,105.8231538,1,"21.0,105.82"
1373,21.0030922,105.8233056,2,"21.0,105.82"
1374,21.0035356,105.8237546,3,"21.0,105.82"
1375,21.0026643,105.8233301,2,"21.0,105.82"
1376,21.0024802,105.8233018,3,"21.0,105.82"
1377,21.003083,105.8294106,1,"21.0,105.83"
1378,21.0026801,105.8293553,2,"21.0,105.83"
1379,21.0042195,105.8294865,3,"21.0,105.83"
1380,21.003771,105.8291983,2,"21.0,105.83"
1381,21.0042587,105.8265314,3,Ngõ 123 Khương Thượng
1382,21.0017116,105.8272545,1,"21.0,105.83"
1383,21.0021626,105.8294936,1,"21.0,105.83"
1384,21.0022772,105.8290986,2,"21.0,105.83"
1385,21.0021373,105.8290346,2,"21.0,105.83"
1386,21.0024484,105.8286736,1,"21.0,105.83"
1387,21.002775,105.8287922,3,Ngõ 22 Phố Tôn Thất Tùng
1388,21.0026251,105.8278889,1,"21.0,105.83"
1389,21.0049521,105.8258333,1,"21.0,105.83"
1390,21.0051478,105.8254152,3,"21.01,105.83"
1391,21.0047999,105.8255021,2,"21.0,105.83"
1392,21.0043628,105.8250439,1,"21.0,105.83"
1393,21.0044024,105.8256831,3,Phố Khương Thượng
1394,21.0045392,105.8253467,3,"21.0,105.83"
1395,21.003799,105.8283975,2,Ngõ 51 Tam Khương
1396,21.0042264,105.8284081,2,Ngõ 51 Tam Khương
1397,21.0044988,105.828393,3,Ngõ 51 Tam Khương
1398,21.0038493,105.828878,2,Ngõ 31 Tam Khương
1399,21.0044063,105.8289813,3,Ngõ 31 Tam Khương
1400,21.0034228,105.8291787,1,"21.0,105.83"
1401,21.0034834,105.828631,2,"21.0,105.83"
1402,21.0035295,105.828057,3,Ngách 354/159 Đường Trường Chinh
1403,21.0038,105.8234906,3,"21.0,105.82"
1404,21.0039242,105.8231618,4,"21.0,105.82"
1405,21.0047522,105.82369,2,"21.0,105.82"
1406,21.0045481,105.823474,2,"21.0,105.82"
1407,21.0041202,105.8232557,2,"21.0,105.82"
1408,21.0035825,105.8229939,2,"21.0,105.82"
1409,21.0031408,105.8227421,3,"21.0,105.82"
1410,21.0036906,105.8234437,3,"21.0,105.82"
1411,21.0032326,105.8258981,1,"21.0,105.83"
1412,21.0034007,105.8258355,2,"21.0,105.83"
1413,21.0036321,105.8257364,2,"21.0,105.83"
1414,21.0039239,105.8253808,3,Phố Khương Thượng
1415,21.0036517,105.8274962,3,Hẻm 21 Ngách 137 Ngõ 354 Trường Chinh
1416,21.0039591,105.8272599,2,Ngách 137 Ngõ 354 Trường Chinh
1417,21.0044094,105.8270343,3,Ngõ 91 Tam Khương
1418,21.0040359,105.8274379,2,Hẻm 34 Ngách 137 Ngõ 354 Trường Chinh
1419,21.004052,105.8275176,2,Hẻm 34 Ngách 137 Ngõ 354 Trường Chinh
1420,21.0038585,105.8275666,2,Ngách 137 Ngõ 354 Trường Chinh
1421,21.0037126,105.8280793,2,Ngách 354/159 Đường Trường Chinh
1422,21.0034675,105.8268648,1,"21.0,105.83"
1423,21.0026569,105.8249136,1,"21.0,105.82"
1424,21.002805,105.8244503,2,"21.0,105.82"
1425,21.002735,105.8243915,2,"21.0,105.82"
1426,21.0027079,105.8241885,4,Phố Khương Thượng
1427,21.0030125,105.8251997,3,"21.0,105.83"
1428,21.0031462,105.8248227,2,"21.0,105.82"
1429,21.0031699,105.8252256,1,"21.0,105.83"
1430,21.0030869,105.8258672,1,"21.0,105.83"
1431,21.0028118,105.8259919,2,"21.0,105.83"
1432,21.0037176,105.8260656,1,"21.0,105.83"
1433,21.0034359,105.8262078,2,"21.0,105.83"
1434,21.0034912,105.8263684,2,"21.0,105.83"
1435,21.0033247,105.8264391,3,"21.0,105.83"
1436,21.003348,105.8265306,3,Ngách 22/99 Tôn Thất Tùng
1437,21.00308,105.8260876,1,"21.0,105.83"
1438,21.0037808,105.8263711,1,Ngách 22/99 Tôn Thất Tùng
1439,21.0035333,105.8264843,2,Ngách 22/99 Tôn Thất Tùng
1440,21.0032173,105.8265633,2,Ngách 22/99 Tôn Thất Tùng
1441,21.0029961,105.8266502,2,Ngách 22/99 Tôn Thất Tùng
1442,21.0030593,105.8269241,3,Ngách 22/99 Tôn Thất Tùng
1443,21.0034712,105.8275056,3,Ngách 354/137 Trường Chinh
1444,21.0034702,105.8277066,2,"21.0,105.83"
1445,21.0035952,105.8275021,3,Hẻm 354/137/21 Đường Trường Chinh
1446,21.0048697,105.8277654,1,"21.0,105.83"
1447,21.0051238,105.8299234,2,"21.01,105.83"
1448,21.0054413,105.8289856,3,"21.01,105.83"
1449,21.0061253,105.8303009,1,"21.01,105.83"
1450,21.0056276,105.8300671,3,"21.01,105.83"
1451,21.0071091,105.8285893,2,Ngõ 95 Phố Chùa Bộc
1452,21.0063279,105.8289143,1,Ngõ 59 Phố Chùa Bộc
1453,21.0065359,105.8282932,3,"21.01,105.83"
1454,21.0078938,105.8254885,3,Ngõ 231 Phố Chùa Bộc
1455,21.0081246,105.8249978,1,Ngách 32 Ngõ 231 Phố Chùa Bộc
1456,21.0111272,105.8268832,1,"21.01,105.83"
1457,21.0116105,105.8271557,3,"21.01,105.83"
1458,21.0122336,105.8279349,3,"21.01,105.83"
1459,21.012103,105.8278627,3,"21.01,105.83"
1460,21.0122667,105.8277501,1,"21.01,105.83"
1461,21.0030193,105.8213082,4,"21.0,105.82"
1462,21.0082409,105.8340339,2,"21.01,105.83"
1463,21.0081287,105.8339009,2,"21.01,105.83"
1464,21.0055175,105.8300072,2,"21.01,105.83"
1465,21.0034828,105.8314033,2,"21.0,105.83"
1466,21.0050579,105.827506,2,Ngõ 95 Phố Chùa Bộc
1467,21.005518,105.8265641,2,"21.01,105.83"
1468,21.0059108,105.8247117,1,"21.01,105.82"
1469,21.0068061,105.8251827,4,"21.01,105.83"
1470,21.0037534,105.8295599,1,Ngõ 12 Phố Tôn Thất Tùng
1471,21.0036149,105.8301663,3,Ngõ 12 Phố Tôn Thất Tùng
1472,21.010759,105.8327554,3,"21.01,105.83"
1473,21.0100457,105.8320188,2,Ngõ 4C Phố Đặng Văn Ngữ
1474,21.0092679,105.8369514,1,"21.01,105.84"
1475,21.0096486,105.8374424,3,"21.01,105.84"
1476,21.0079673,105.8307624,3,"21.01,105.83"
1477,21.0081734,105.8308448,3,"21.01,105.83"
1478,21.0116061,105.8330331,3,"21.01,105.83"
1479,21.0111711,105.8325356,1,"21.01,105.83"
1480,21.0080628,105.8292428,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1481,21.008186,105.8293048,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1482,21.0082166,105.8293527,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1483,21.0084166,105.8294336,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1484,21.008493,105.8294755,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1485,21.0086698,105.8295806,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1486,21.0087275,105.8296194,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1487,21.0087225,105.8297512,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1488,21.0097202,105.8282388,1,Ngõ 12 Chùa Bộc
1489,21.0083805,105.8281156,2,Ngõ 12 Chùa Bộc
1490,21.00827,105.8282123,2,Ngõ 12 Chùa Bộc
1491,21.0090101,105.826275,2,Ngõ 169 Phố Tây Sơn
1492,21.0092718,105.8257493,2,Ngõ 169 Phố Tây Sơn
1493,21.0094471,105.8254141,2,Ngõ 169 Phố Tây Sơn
1494,21.0095798,105.8251458,2,Ngõ 169 Phố Tây Sơn
1495,21.0097896,105.8247576,3,Ngõ 169 Phố Tây Sơn
1496,21.0076769,105.8249466,2,"21.01,105.82"
1497,21.0092919,105.8335022,3,"21.01,105.83"
1498,21.0087739,105.8328575,3,"21.01,105.83"
1499,21.0008219,105.8400956,3,"21.0,105.84"
1500,20.9999313,105.8400509,2,"21.0,105.84"
1501,20.9999101,105.8400562,3,"21.0,105.84"
1502,20.9998969,105.8400663,2,"21.0,105.84"
1503,21.0027365,105.8404545,2,"21.0,105.84"
1504,21.0027551,105.8392514,3,"21.0,105.84"
1505,21.002429,105.8392455,3,"21.0,105.84"
1506,21.0051612,105.8390832,3,"21.01,105.84"
1507,21.0011988,105.8366843,2,"21.0,105.84"
1508,21.0011918,105.8374333,2,"21.0,105.84"
1509,20.9982399,105.841195,2,"21.0,105.84"
1510,21.005163,105.8412837,3,"21.01,105.84"
1511,21.0008235,105.836685,2,"21.0,105.84"
1512,21.0008253,105.8374443,3,"21.0,105.84"
1513,20.9999574,105.8382087,2,"21.0,105.84"
1514,20.9995724,105.8382244,3,"21.0,105.84"
1515,21.000468,105.8300772,3,"21.0,105.83"
1516,21.0007427,105.8301961,2,"21.0,105.83"
1517,21.000889,105.8302873,2,"21.0,105.83"
1518,21.0010686,105.830406,2,"21.0,105.83"
1519,21.0012715,105.8305356,2,"21.0,105.83"
1520,21.0013474,105.8305844,2,"21.0,105.83"
1521,21.0014263,105.8306006,2,"21.0,105.83"
1522,21.0015113,105.8305779,2,"21.0,105.83"
1523,21.0015918,105.8305291,2,"21.0,105.83"
1524,20.9992077,105.8359138,2,Đường Trường Chinh
1525,20.9992355,105.835629,2,Đường Trường Chinh
1526,21.0042254,105.8247158,2,Phố Khương Thượng
1527,21.0097445,105.8301403,2,Phố Nguyễn Ngọc Doãn
1528,21.0042764,105.8245718,2,Phố Khương Thượng
1529,21.0042677,105.8246295,2,Phố Khương Thượng
1530,21.0018778,105.8351075,2,Ngõ 30 Phố Lương Định Của
1531,21.0018883,105.8351679,2,Ngõ 30 Phố Lương Định Của
1532,21.0018488,105.8350617,2,Ngõ 30 Phố Lương Định Của
1533,21.0018971,105.835319,2,Ngõ 30 Phố Lương Định Của
1534,21.0038332,105.8294018,2,"21.0,105.83"
1535,21.003852,105.8292201,2,"21.0,105.83"
1536,21.0038576,105.8292362,2,"21.0,105.83"
1537,21.0038285,105.8293898,2,"21.0,105.83"
1538,21.003837,105.8292121,2,"21.0,105.83"
1539,21.0038429,105.8294099,2,"21.0,105.83"
1540,21.0032091,105.8260551,2,"21.0,105.83"
1541,21.0031878,105.8260518,2,"21.0,105.83"
1542,21.0032223,105.8260685,2,"21.0,105.83"
1543,21.0122667,105.8351972,2,"21.01,105.84"
1544,21.0121619,105.8348777,2,"21.01,105.83"
1545,21.0121581,105.8349038,2,"21.01,105.83"
1546,21.0121218,105.8349339,2,"21.01,105.83"
1547,21.0121194,105.8349572,2,"21.01,105.83"
1548,21.0082205,105.8288874,2,Ngõ 65 Phố Nguyễn Ngọc Doãn
1549,21.0050189,105.8279695,3,"21.01,105.83"
1550,21.0054742,105.8282247,1,"21.01,105.83"
1551,21.0050783,105.8280027,2,"21.01,105.83"
1552,21.0014782,105.8287199,1,"21.0,105.83"
1553,21.0009981,105.8285077,3,Đường Trường Chinh
1554,21.0012403,105.828618,2,"21.0,105.83"
1555,21.009787,105.8301945,2,Phố Nguyễn Ngọc Doãn
1556,21.0098141,105.8302566,2,Phố Nguyễn Ngọc Doãn
1557,21.000293,105.8359354,2,"21.0,105.84"
1558,21.0001754,105.8360716,2,"21.0,105.84"
1559,21.0002014,105.8359904,2,"21.0,105.84"
1560,21.0004494,105.8359311,2,"21.0,105.84"
1561,21.0005166,105.8360259,2,"21.0,105.84"
1562,21.0022215,105.8356065,3,Ngõ 28C Lương Định Của
1563,21.0085184,105.8285333,2,"21.01,105.83"
1564,21.0075699,105.8286831,2,"21.01,105.83"
1565,21.0074573,105.8289572,2,"21.01,105.83"
1566,21.0113898,105.8365742,4,Ngõ 27 Phố Xã Đàn
1567,21.0034353,105.8209593,3,"21.0,105.82"
1568,21.0032265,105.8207028,3,"21.0,105.82"
1569,21.0033117,105.8208077,2,"21.0,105.82"
1570,21.0031891,105.8210222,3,"21.0,105.82"
1571,21.0031461,105.8207926,3,"21.0,105.82"
1572,21.0034366,105.821002,3,"21.0,105.82"
1573,21.0031643,105.8208807,2,"21.0,105.82"
1574,21.0030425,105.8211325,3,"21.0,105.82"
1575,21.0030711,105.8210223,2,"21.0,105.82"
1576,21.0030887,105.8208585,3,Hầm đường bộ Ngã Tư Sở
1577,21.0076072,105.8406806,2,"21.01,105.84"
1578,21.0054296,105.8390193,3,"21.01,105.84"
1579,21.005243,105.8382225,2,"21.01,105.84"
1580,21.0047283,105.8326219,3,"21.0,105.83"
1581,21.0046952,105.8327743,2,"21.0,105.83"
1582,21.0046651,105.8328245,3,"21.0,105.83"
1583,21.0045811,105.8328312,2,Ngõ 41 Đông Tác
1584,21.0044664,105.832805,2,Ngõ 41 Đông Tác
1585,21.0043408,105.8327556,3,Ngõ 41 Đông Tác
1586,21.0041933,105.8327028,2,"21.0,105.83"
1587,21.0040843,105.8326674,2,"21.0,105.83"
1588,21.0040138,105.8326513,2,"21.0,105.83"
1589,21.0038818,105.8326675,2,"21.0,105.83"
1590,21.0038048,105.8327369,2,"21.0,105.83"
1591,21.0043415,105.8328682,2,Ngõ 41 Đông Tác
